txn_id,customer_id,merchant_id,amount,timestamp,city,is_fraud
11605,457,64,60.42,2026-01-02 17:36:00,Faisalabad,0
18405,726,15,32.62,2026-01-02 17:38:00,Faisalabad,0
6359,252,61,20.59,2026-01-02 17:40:00,Islamabad,0
7606,299,11,11.78,2026-01-02 17:42:00,Multan,0
1150,48,96,45.13,2026-01-02 18:03:00,Faisalabad,0
11073,436,44,37.43,2026-01-02 18:13:00,Karachi,0
5783,229,21,39.54,2026-01-02 18:27:00,Karachi,0
6067,240,64,19.66,2026-01-02 18:36:00,Karachi,0
7570,297,40,36.91,2026-01-02 18:38:00,Karachi,0
12508,493,127,59.36,2026-01-02 18:38:00,Faisalabad,0
6639,262,109,71.06,2026-01-02 18:38:00,Karachi,0
14257,561,10,15.38,2026-01-02 18:39:00,Karachi,0
11156,439,91,152.51,2026-01-02 18:49:00,Lahore,0
14107,555,90,40.94,2026-01-02 18:49:00,Islamabad,0
6988,276,138,130.94,2026-01-02 18:55:00,Rawalpindi,0
12299,483,42,26.91,2026-01-02 18:57:00,Islamabad,0
20244,421,53,7.27,2026-01-02 19:00:00,Islamabad,1
20245,421,95,9.11,2026-01-02 19:03:00,Islamabad,1
20246,421,115,1.35,2026-01-02 19:04:00,Islamabad,1
20247,421,72,6.09,2026-01-02 19:06:00,Islamabad,1
12828,505,102,24.6,2026-01-02 19:19:00,Multan,0
8367,330,61,35.66,2026-01-02 19:22:00,Multan,0
19203,758,132,34.84,2026-01-02 19:28:00,Islamabad,0
6830,270,122,43.55,2026-01-02 19:37:00,Multan,0
4840,192,8,18.85,2026-01-02 19:38:00,Rawalpindi,0
18387,725,126,83.74,2026-01-02 19:51:00,Multan,0
11420,450,76,53.52,2026-01-02 19:56:00,Faisalabad,0
8727,344,42,30.28,2026-01-02 20:00:00,Karachi,0
17950,707,12,29.34,2026-01-02 20:05:00,Islamabad,0
4330,173,149,14.1,2026-01-02 20:10:00,Faisalabad,0
6838,270,120,37.81,2026-01-02 20:10:00,Multan,0
20053,793,131,10.47,2026-01-02 20:16:00,Faisalabad,0
2620,104,142,9.08,2026-01-02 20:40:00,Faisalabad,0
11110,438,9,113.93,2026-01-02 20:53:00,Karachi,0
5887,233,47,34.37,2026-01-02 20:56:00,Faisalabad,0
2783,109,93,22.83,2026-01-02 20:59:00,Multan,0
12902,508,112,21.05,2026-01-02 21:36:00,Islamabad,0
6658,263,93,6.45,2026-01-02 21:52:00,Rawalpindi,0
15269,602,130,73.42,2026-01-02 23:05:00,Faisalabad,0
5645,224,124,37.23,2026-01-02 23:06:00,Faisalabad,0
8449,333,92,31.31,2026-01-03 03:12:00,Faisalabad,0
5214,207,140,42.33,2026-01-03 03:39:00,Rawalpindi,0
20126,796,97,27.4,2026-01-03 04:49:00,Faisalabad,0
15492,612,58,10.11,2026-01-03 04:54:00,Faisalabad,0
6579,260,108,8.34,2026-01-03 04:57:00,Rawalpindi,0
10027,395,27,36.52,2026-01-03 05:27:00,Karachi,0
14021,553,85,43.56,2026-01-03 05:34:00,Karachi,0
12937,509,127,56.86,2026-01-03 06:01:00,Islamabad,0
11923,468,7,7.49,2026-01-03 06:39:00,Karachi,0
19233,759,150,15.15,2026-01-03 07:03:00,Islamabad,0
9234,364,59,47.94,2026-01-03 07:20:00,Multan,0
3936,157,2,48.94,2026-01-03 07:34:00,Multan,0
18886,745,62,41.14,2026-01-03 07:43:00,Lahore,0
4346,174,148,60.23,2026-01-03 07:44:00,Rawalpindi,0
17523,691,84,31.15,2026-01-03 08:02:00,Karachi,0
458,19,37,8.92,2026-01-03 08:19:00,Islamabad,0
15948,628,81,51.0,2026-01-03 08:20:00,Rawalpindi,0
17867,704,70,63.92,2026-01-03 08:23:00,Multan,0
10209,402,29,19.63,2026-01-03 08:32:00,Islamabad,0
11713,460,102,21.66,2026-01-03 08:36:00,Faisalabad,0
7355,289,62,27.59,2026-01-03 08:46:00,Karachi,0
14904,588,38,76.11,2026-01-03 08:49:00,Rawalpindi,0
15460,610,94,55.1,2026-01-03 08:52:00,Rawalpindi,0
14851,586,64,28.39,2026-01-03 08:52:00,Rawalpindi,0
4258,170,56,20.88,2026-01-03 08:54:00,Islamabad,0
208,9,63,34.9,2026-01-03 09:05:00,Karachi,0
6811,269,93,15.25,2026-01-03 09:11:00,Karachi,0
14516,573,53,14.36,2026-01-03 09:12:00,Faisalabad,0
4624,185,35,59.17,2026-01-03 09:17:00,Faisalabad,0
18102,713,26,11.72,2026-01-03 09:25:00,Rawalpindi,0
11134,439,148,101.99,2026-01-03 09:31:00,Lahore,0
10951,432,24,2.14,2026-01-03 09:35:00,Multan,0
1570,63,29,48.11,2026-01-03 09:37:00,Lahore,0
5806,230,114,40.79,2026-01-03 09:39:00,Islamabad,0
20236,800,133,64.25,2026-01-03 09:41:00,Islamabad,0
17211,678,50,10.92,2026-01-03 09:42:00,Rawalpindi,0
16218,638,148,27.02,2026-01-03 09:43:00,Multan,0
3893,155,28,111.38,2026-01-03 09:48:00,Lahore,0
18287,721,127,35.73,2026-01-03 09:50:00,Karachi,0
7356,289,149,19.61,2026-01-03 09:51:00,Karachi,0
16543,652,149,99.97,2026-01-03 09:55:00,Rawalpindi,0
16420,646,11,76.91,2026-01-03 09:56:00,Lahore,0
10316,406,107,111.65,2026-01-03 10:01:00,Multan,0
2711,107,60,121.44,2026-01-03 10:02:00,Lahore,0
10866,428,128,148.23,2026-01-03 10:02:00,Rawalpindi,0
1580,64,74,64.23,2026-01-03 10:03:00,Rawalpindi,0
6496,257,121,29.31,2026-01-03 10:04:00,Multan,0
4357,174,116,41.64,2026-01-03 10:07:00,Rawalpindi,0
8229,325,140,14.14,2026-01-03 10:08:00,Multan,0
1228,50,75,4.46,2026-01-03 10:09:00,Multan,0
6923,273,78,121.38,2026-01-03 10:14:00,Faisalabad,0
469,19,66,15.06,2026-01-03 10:15:00,Islamabad,0
11533,454,111,39.87,2026-01-03 10:17:00,Multan,0
14570,575,77,74.9,2026-01-03 10:18:00,Islamabad,0
1286,52,38,45.38,2026-01-03 10:20:00,Faisalabad,0
9836,388,131,45.1,2026-01-03 10:24:00,Rawalpindi,0
4380,175,53,42.14,2026-01-03 10:27:00,Faisalabad,0
15915,627,62,45.28,2026-01-03 10:32:00,Rawalpindi,0
5135,204,53,38.79,2026-01-03 10:38:00,Multan,0
12783,503,9,14.52,2026-01-03 10:41:00,Multan,0
4737,189,15,17.58,2026-01-03 10:48:00,Islamabad,0
19521,772,72,55.14,2026-01-03 10:53:00,Rawalpindi,0
4711,188,60,69.39,2026-01-03 10:58:00,Lahore,0
10256,404,94,19.82,2026-01-03 10:58:00,Rawalpindi,0
15305,604,138,4.89,2026-01-03 10:59:00,Rawalpindi,0
16494,650,61,38.93,2026-01-03 10:59:00,Rawalpindi,0
4328,173,27,16.12,2026-01-03 11:00:00,Faisalabad,0
16647,656,92,30.75,2026-01-03 11:04:00,Islamabad,0
20109,795,133,14.27,2026-01-03 11:09:00,Lahore,0
15083,594,39,60.39,2026-01-03 11:10:00,Multan,0
9932,391,5,16.8,2026-01-03 11:13:00,Faisalabad,0
2961,117,88,41.65,2026-01-03 11:13:00,Karachi,0
15675,618,41,39.38,2026-01-03 11:15:00,Rawalpindi,0
8264,326,17,65.43,2026-01-03 11:25:00,Faisalabad,0
18826,743,29,17.16,2026-01-03 11:28:00,Rawalpindi,0
12285,483,47,21.79,2026-01-03 11:29:00,Islamabad,0
16371,645,135,57.48,2026-01-03 11:32:00,Multan,0
14378,566,22,25.57,2026-01-03 11:37:00,Faisalabad,0
18210,718,11,131.06,2026-01-03 11:42:00,Lahore,0
1549,62,74,40.39,2026-01-03 11:43:00,Lahore,0
14089,554,139,47.18,2026-01-03 11:47:00,Multan,0
20025,792,25,19.11,2026-01-03 11:50:00,Rawalpindi,0
18568,733,63,8.46,2026-01-03 12:05:00,Islamabad,0
4621,184,77,15.7,2026-01-03 12:07:00,Islamabad,0
11176,440,1,27.56,2026-01-03 12:10:00,Multan,0
5869,233,149,46.71,2026-01-03 12:10:00,Faisalabad,0
18536,731,82,19.9,2026-01-03 12:13:00,Faisalabad,0
10730,423,108,13.73,2026-01-03 12:15:00,Islamabad,0
7600,299,72,6.16,2026-01-03 12:21:00,Multan,0
20,1,47,38.96,2026-01-03 12:24:00,Rawalpindi,0
430,18,49,53.06,2026-01-03 12:25:00,Karachi,0
8939,353,28,39.04,2026-01-03 12:27:00,Lahore,0
17010,670,49,36.96,2026-01-03 12:31:00,Rawalpindi,0
7027,277,136,22.52,2026-01-03 12:31:00,Islamabad,0
18829,743,32,29.55,2026-01-03 12:36:00,Rawalpindi,0
8237,325,33,22.6,2026-01-03 12:36:00,Multan,0
16011,631,60,18.9,2026-01-03 12:38:00,Lahore,0
17596,693,48,147.03,2026-01-03 12:39:00,Lahore,0
17852,703,101,31.81,2026-01-03 12:39:00,Karachi,0
7373,290,14,23.67,2026-01-03 12:48:00,Rawalpindi,0
10857,428,64,97.26,2026-01-03 12:49:00,Rawalpindi,0
17659,696,93,26.21,2026-01-03 12:50:00,Karachi,0
4124,164,9,65.5,2026-01-03 13:01:00,Multan,0
4023,160,33,25.19,2026-01-03 13:03:00,Karachi,0
17445,688,130,26.22,2026-01-03 13:11:00,Karachi,0
13506,532,10,73.73,2026-01-03 13:19:00,Islamabad,0
257,11,89,28.52,2026-01-03 13:23:00,Lahore,0
15602,616,128,118.38,2026-01-03 13:29:00,Multan,0
10362,408,100,26.39,2026-01-03 13:30:00,Rawalpindi,0
15648,618,47,43.64,2026-01-03 13:37:00,Rawalpindi,0
3981,158,1,100.01,2026-01-03 13:40:00,Karachi,0
18899,746,55,24.75,2026-01-03 13:41:00,Multan,0
15898,627,147,22.73,2026-01-03 13:42:00,Rawalpindi,0
19506,771,31,54.61,2026-01-03 13:43:00,Lahore,0
3942,157,45,37.97,2026-01-03 13:44:00,Multan,0
9602,378,16,67.03,2026-01-03 13:45:00,Rawalpindi,0
7957,314,82,47.74,2026-01-03 13:47:00,Karachi,0
14105,555,83,1.64,2026-01-03 13:48:00,Islamabad,0
10759,424,145,38.33,2026-01-03 13:49:00,Islamabad,0
9517,375,100,54.49,2026-01-03 14:01:00,Lahore,0
19646,777,79,48.66,2026-01-03 14:04:00,Islamabad,0
13419,528,132,107.72,2026-01-03 14:05:00,Faisalabad,0
12344,486,65,13.2,2026-01-03 14:05:00,Multan,0
16752,660,20,47.69,2026-01-03 14:06:00,Rawalpindi,0
15983,629,63,77.91,2026-01-03 14:08:00,Rawalpindi,0
15446,610,96,33.2,2026-01-03 14:18:00,Rawalpindi,0
1186,49,100,36.47,2026-01-03 14:24:00,Lahore,0
14688,580,122,37.85,2026-01-03 14:25:00,Rawalpindi,0
13217,521,36,52.63,2026-01-03 14:26:00,Lahore,0
2304,92,104,11.08,2026-01-03 14:26:00,Lahore,0
16437,647,5,11.79,2026-01-03 14:29:00,Lahore,0
3765,150,71,34.43,2026-01-03 14:30:00,Karachi,0
17320,683,35,129.57,2026-01-03 14:34:00,Lahore,0
9781,386,67,21.44,2026-01-03 14:35:00,Faisalabad,0
14212,559,88,18.88,2026-01-03 14:36:00,Rawalpindi,0
5557,221,129,44.79,2026-01-03 14:37:00,Karachi,0
5207,207,12,53.53,2026-01-03 14:38:00,Rawalpindi,0
6377,253,64,23.76,2026-01-03 14:40:00,Lahore,0
10916,430,102,37.56,2026-01-03 14:45:00,Rawalpindi,0
6230,247,96,40.48,2026-01-03 14:48:00,Faisalabad,0
18091,713,12,20.43,2026-01-03 14:49:00,Rawalpindi,0
10697,421,73,10.98,2026-01-03 14:49:00,Islamabad,0
9876,389,67,3.97,2026-01-03 14:51:00,Multan,0
4362,174,79,64.8,2026-01-03 14:55:00,Rawalpindi,0
15021,592,61,13.23,2026-01-03 14:58:00,Islamabad,0
17401,686,148,69.93,2026-01-03 14:58:00,Islamabad,0
20363,290,88,5.19,2026-01-03 15:00:00,Rawalpindi,1
20364,290,57,11.97,2026-01-03 15:02:00,Rawalpindi,1
20365,290,11,7.15,2026-01-03 15:02:00,Rawalpindi,1
5776,229,77,21.58,2026-01-03 15:08:00,Karachi,0
20366,290,97,2.62,2026-01-03 15:09:00,Rawalpindi,1
9786,386,53,18.74,2026-01-03 15:10:00,Faisalabad,0
20367,290,56,12.53,2026-01-03 15:12:00,Rawalpindi,1
15623,616,17,62.24,2026-01-03 15:15:00,Multan,0
2687,106,37,65.44,2026-01-03 15:24:00,Lahore,0
17298,682,49,41.45,2026-01-03 15:24:00,Lahore,0
9183,362,70,14.48,2026-01-03 15:25:00,Faisalabad,0
6389,253,9,22.86,2026-01-03 15:26:00,Lahore,0
9030,356,21,41.15,2026-01-03 15:31:00,Lahore,0
9890,390,104,35.61,2026-01-03 15:32:00,Faisalabad,0
17351,684,34,39.61,2026-01-03 15:32:00,Rawalpindi,0
6969,275,85,14.12,2026-01-03 15:35:00,Rawalpindi,0
6645,263,41,3.19,2026-01-03 15:36:00,Rawalpindi,0
16158,636,79,25.81,2026-01-03 15:36:00,Karachi,0
8906,351,124,36.11,2026-01-03 15:39:00,Faisalabad,0
13852,546,105,23.52,2026-01-03 15:41:00,Lahore,0
20529,241,50,243.56,2026-01-03 15:44:00,Karachi,1
15471,611,40,26.25,2026-01-03 15:49:00,Rawalpindi,0
14535,574,55,44.09,2026-01-03 15:51:00,Lahore,0
1979,80,16,27.42,2026-01-03 15:54:00,Rawalpindi,0
12293,483,85,15.04,2026-01-03 15:57:00,Islamabad,0
13841,546,29,37.2,2026-01-03 15:58:00,Lahore,0
2336,93,81,123.43,2026-01-03 16:08:00,Lahore,0
10590,417,72,56.02,2026-01-03 16:12:00,Islamabad,0
4667,186,35,79.71,2026-01-03 16:17:00,Rawalpindi,0
19093,754,146,47.15,2026-01-03 16:20:00,Multan,0
10472,412,53,92.4,2026-01-03 16:20:00,Faisalabad,0
19476,770,33,119.27,2026-01-03 16:22:00,Rawalpindi,0
19552,773,104,33.02,2026-01-03 16:23:00,Lahore,0
14461,570,45,21.5,2026-01-03 16:35:00,Lahore,0
11049,435,118,23.97,2026-01-03 16:35:00,Karachi,0
11320,446,121,51.82,2026-01-03 16:39:00,Faisalabad,0
16041,632,63,13.05,2026-01-03 16:40:00,Islamabad,0
15401,608,146,99.86,2026-01-03 16:53:00,Faisalabad,0
2061,83,145,47.99,2026-01-03 16:56:00,Karachi,0
19120,755,106,90.82,2026-01-03 16:59:00,Karachi,0
8995,355,53,87.78,2026-01-03 17:00:00,Rawalpindi,0
14278,562,94,10.54,2026-01-03 17:03:00,Lahore,0
17131,675,147,16.19,2026-01-03 17:08:00,Karachi,0
8216,324,132,46.55,2026-01-03 17:08:00,Rawalpindi,0
3146,124,6,48.35,2026-01-03 17:09:00,Islamabad,0
13390,527,142,59.07,2026-01-03 17:14:00,Karachi,0
16377,645,36,52.17,2026-01-03 17:15:00,Multan,0
17933,707,14,25.58,2026-01-03 17:20:00,Islamabad,0
3944,157,145,48.71,2026-01-03 17:20:00,Multan,0
7690,302,116,58.58,2026-01-03 17:28:00,Faisalabad,0
17019,671,5,64.75,2026-01-03 17:35:00,Faisalabad,0
19392,767,47,34.56,2026-01-03 17:39:00,Islamabad,0
7106,280,120,45.22,2026-01-03 17:43:00,Karachi,0
14111,555,53,33.11,2026-01-03 17:47:00,Islamabad,0
3782,151,51,57.49,2026-01-03 17:49:00,Islamabad,0
10969,432,76,5.77,2026-01-03 17:53:00,Multan,0
14497,572,150,72.98,2026-01-03 17:58:00,Rawalpindi,0
4511,180,147,14.94,2026-01-03 18:01:00,Karachi,0
7398,291,62,88.0,2026-01-03 18:19:00,Lahore,0
2678,105,60,18.42,2026-01-03 18:21:00,Karachi,0
14690,580,22,19.2,2026-01-03 18:22:00,Rawalpindi,0
18347,724,3,52.1,2026-01-03 18:26:00,Faisalabad,0
3515,139,63,46.81,2026-01-03 18:30:00,Lahore,0
9839,388,121,61.25,2026-01-03 18:31:00,Rawalpindi,0
13272,523,116,20.95,2026-01-03 18:33:00,Multan,0
9024,355,150,116.29,2026-01-03 18:37:00,Rawalpindi,0
2506,100,69,20.72,2026-01-03 18:39:00,Rawalpindi,0
18935,747,115,63.52,2026-01-03 18:46:00,Islamabad,0
11749,462,110,47.55,2026-01-03 18:47:00,Multan,0
11623,457,126,48.55,2026-01-03 18:49:00,Faisalabad,0
13513,532,46,81.11,2026-01-03 18:51:00,Islamabad,0
11610,457,103,65.01,2026-01-03 18:53:00,Faisalabad,0
19702,779,61,20.26,2026-01-03 19:12:00,Multan,0
24,1,89,35.86,2026-01-03 19:22:00,Rawalpindi,0
6042,239,137,111.26,2026-01-03 19:23:00,Lahore,0
7908,312,71,23.46,2026-01-03 19:48:00,Islamabad,0
9940,392,2,88.3,2026-01-03 19:57:00,Islamabad,0
3652,146,133,22.29,2026-01-03 20:05:00,Islamabad,0
10184,400,110,20.33,2026-01-03 20:26:00,Karachi,0
19606,775,62,15.63,2026-01-03 20:53:00,Faisalabad,0
4907,195,135,20.32,2026-01-03 21:11:00,Karachi,0
11286,444,44,51.66,2026-01-03 21:39:00,Multan,0
10751,424,11,27.33,2026-01-03 21:42:00,Islamabad,0
1896,76,36,33.02,2026-01-03 22:24:00,Faisalabad,0
15883,626,93,34.67,2026-01-03 22:48:00,Multan,0
4632,185,15,1.0,2026-01-03 23:21:00,Faisalabad,0
18453,728,136,160.76,2026-01-03 23:22:00,Lahore,0
10909,430,66,79.74,2026-01-03 23:38:00,Rawalpindi,0
20526,363,139,363.98,2026-01-04 00:37:00,Lahore,1
4237,169,61,45.27,2026-01-04 03:05:00,Multan,0
17673,696,65,55.66,2026-01-04 04:35:00,Karachi,0
1316,53,64,20.55,2026-01-04 05:13:00,Karachi,0
14604,577,86,97.89,2026-01-04 06:06:00,Rawalpindi,0
13311,524,20,14.5,2026-01-04 06:09:00,Rawalpindi,0
8358,329,110,52.46,2026-01-04 06:21:00,Multan,0
6358,252,97,21.15,2026-01-04 06:27:00,Islamabad,0
19649,777,95,47.19,2026-01-04 06:42:00,Islamabad,0
8359,329,101,34.83,2026-01-04 06:56:00,Multan,0
167,7,148,66.31,2026-01-04 07:05:00,Faisalabad,0
19643,776,18,26.88,2026-01-04 07:12:00,Islamabad,0
1042,43,10,59.74,2026-01-04 07:21:00,Faisalabad,0
14523,573,37,23.1,2026-01-04 07:28:00,Faisalabad,0
3449,137,72,93.46,2026-01-04 07:31:00,Multan,0
19711,779,88,41.57,2026-01-04 07:32:00,Multan,0
3272,129,118,113.77,2026-01-04 07:39:00,Rawalpindi,0
6056,240,117,76.72,2026-01-04 07:44:00,Karachi,0
4647,186,143,54.7,2026-01-04 07:45:00,Rawalpindi,0
10809,426,18,55.76,2026-01-04 07:51:00,Islamabad,0
1981,80,80,26.22,2026-01-04 07:52:00,Rawalpindi,0
11548,454,42,39.05,2026-01-04 08:05:00,Multan,0
14077,554,120,36.05,2026-01-04 08:13:00,Multan,0
11633,458,135,72.3,2026-01-04 08:16:00,Multan,0
11897,468,136,6.69,2026-01-04 08:17:00,Karachi,0
15544,613,46,35.44,2026-01-04 08:24:00,Karachi,0
7990,315,55,29.61,2026-01-04 08:28:00,Karachi,0
11239,442,44,9.32,2026-01-04 08:43:00,Rawalpindi,0
8673,342,5,37.5,2026-01-04 08:45:00,Lahore,0
791,33,9,31.88,2026-01-04 08:47:00,Karachi,0
2943,116,127,44.28,2026-01-04 08:53:00,Rawalpindi,0
12982,511,36,17.68,2026-01-04 08:59:00,Karachi,0
675,28,56,87.81,2026-01-04 09:05:00,Rawalpindi,0
13890,547,99,40.14,2026-01-04 09:16:00,Faisalabad,0
17208,678,117,23.74,2026-01-04 09:16:00,Rawalpindi,0
12876,507,97,27.12,2026-01-04 09:23:00,Lahore,0
7416,292,134,6.41,2026-01-04 09:25:00,Karachi,0
2206,88,50,43.64,2026-01-04 09:30:00,Lahore,0
12022,472,79,79.32,2026-01-04 09:38:00,Faisalabad,0
11810,464,75,26.3,2026-01-04 09:40:00,Multan,0
10956,432,104,4.87,2026-01-04 09:41:00,Multan,0
9332,368,72,35.75,2026-01-04 09:42:00,Lahore,0
17302,682,3,25.15,2026-01-04 09:43:00,Lahore,0
8563,337,46,21.95,2026-01-04 09:46:00,Faisalabad,0
17553,692,7,29.74,2026-01-04 09:52:00,Karachi,0
20027,792,28,28.85,2026-01-04 09:53:00,Rawalpindi,0
9173,362,106,21.87,2026-01-04 09:55:00,Faisalabad,0
10634,419,76,40.43,2026-01-04 09:55:00,Islamabad,0
15174,598,108,54.06,2026-01-04 09:56:00,Faisalabad,0
10635,419,49,23.79,2026-01-04 10:05:00,Islamabad,0
11842,465,66,37.13,2026-01-04 10:16:00,Multan,0
7120,281,129,11.32,2026-01-04 10:20:00,Karachi,0
1193,49,91,31.7,2026-01-04 10:20:00,Lahore,0
9599,378,76,52.93,2026-01-04 10:28:00,Rawalpindi,0
2924,115,75,50.14,2026-01-04 10:29:00,Karachi,0
18713,738,124,56.95,2026-01-04 10:30:00,Islamabad,0
19252,760,125,77.96,2026-01-04 10:33:00,Karachi,0
2725,107,70,131.04,2026-01-04 10:35:00,Lahore,0
262,11,99,33.37,2026-01-04 10:38:00,Lahore,0
16553,653,99,36.0,2026-01-04 10:40:00,Lahore,0
13542,533,135,6.91,2026-01-04 10:41:00,Lahore,0
12515,493,35,60.51,2026-01-04 10:42:00,Faisalabad,0
14015,552,44,39.13,2026-01-04 10:44:00,Rawalpindi,0
8977,354,104,127.25,2026-01-04 10:44:00,Karachi,0
19975,790,52,4.7,2026-01-04 10:48:00,Islamabad,0
19880,786,27,98.4,2026-01-04 10:56:00,Faisalabad,0
6755,267,149,15.8,2026-01-04 10:58:00,Multan,0
18201,718,121,100.49,2026-01-04 11:04:00,Lahore,0
17622,694,104,6.92,2026-01-04 11:13:00,Karachi,0
8557,337,76,30.52,2026-01-04 11:13:00,Faisalabad,0
16787,662,95,23.16,2026-01-04 11:13:00,Lahore,0
5233,208,58,93.05,2026-01-04 11:14:00,Multan,0
4009,159,84,12.76,2026-01-04 11:15:00,Multan,0
19004,750,105,88.53,2026-01-04 11:16:00,Rawalpindi,0
6827,270,16,54.88,2026-01-04 11:18:00,Multan,0
3625,145,129,35.78,2026-01-04 11:25:00,Lahore,0
16992,670,62,67.86,2026-01-04 11:26:00,Rawalpindi,0
13168,519,63,90.1,2026-01-04 11:29:00,Lahore,0
764,32,68,31.77,2026-01-04 11:30:00,Islamabad,0
8621,339,65,73.93,2026-01-04 11:31:00,Lahore,0
17935,707,24,32.67,2026-01-04 11:35:00,Islamabad,0
10839,427,94,13.07,2026-01-04 11:37:00,Rawalpindi,0
12680,499,117,54.67,2026-01-04 11:44:00,Multan,0
4790,191,129,31.27,2026-01-04 11:47:00,Lahore,0
11683,459,30,51.39,2026-01-04 11:51:00,Karachi,0
14941,590,52,64.09,2026-01-04 11:51:00,Islamabad,0
11696,460,73,18.95,2026-01-04 11:55:00,Faisalabad,0
4725,188,129,52.05,2026-01-04 11:57:00,Lahore,0
6881,272,22,14.37,2026-01-04 11:59:00,Faisalabad,0
14829,585,24,13.06,2026-01-04 12:00:00,Faisalabad,0
7903,311,115,20.95,2026-01-04 12:09:00,Karachi,0
7969,315,78,31.68,2026-01-04 12:13:00,Karachi,0
3129,123,130,52.67,2026-01-04 12:15:00,Rawalpindi,0
14973,591,143,65.11,2026-01-04 12:15:00,Islamabad,0
18540,731,19,32.46,2026-01-04 12:17:00,Faisalabad,0
11131,438,138,81.53,2026-01-04 12:21:00,Karachi,0
10053,396,70,26.13,2026-01-04 12:21:00,Multan,0
4470,179,23,83.7,2026-01-04 12:28:00,Lahore,0
20062,793,109,25.0,2026-01-04 12:30:00,Faisalabad,0
4610,184,12,6.49,2026-01-04 12:36:00,Islamabad,0
4799,191,15,37.87,2026-01-04 12:37:00,Lahore,0
1487,60,111,27.91,2026-01-04 12:41:00,Karachi,0
10632,419,118,44.91,2026-01-04 12:49:00,Islamabad,0
18462,729,66,28.43,2026-01-04 12:50:00,Rawalpindi,0
11007,434,18,16.53,2026-01-04 12:53:00,Karachi,0
8038,317,19,16.9,2026-01-04 12:54:00,Rawalpindi,0
9565,376,67,130.89,2026-01-04 12:59:00,Lahore,0
14578,575,69,47.66,2026-01-04 13:03:00,Islamabad,0
11020,434,21,22.99,2026-01-04 13:03:00,Karachi,0
18740,739,24,40.75,2026-01-04 13:10:00,Rawalpindi,0
5431,216,46,46.64,2026-01-04 13:10:00,Rawalpindi,0
1432,57,127,79.95,2026-01-04 13:15:00,Rawalpindi,0
10265,404,16,80.06,2026-01-04 13:21:00,Rawalpindi,0
1295,53,6,25.72,2026-01-04 13:27:00,Karachi,0
9358,369,66,39.88,2026-01-04 13:28:00,Multan,0
173,7,99,41.7,2026-01-04 13:31:00,Faisalabad,0
13184,520,59,54.37,2026-01-04 13:32:00,Faisalabad,0
7815,308,145,27.72,2026-01-04 13:34:00,Rawalpindi,0
16724,659,2,60.66,2026-01-04 13:36:00,Rawalpindi,0
16760,661,116,29.85,2026-01-04 13:39:00,Lahore,0
14589,576,41,94.01,2026-01-04 13:41:00,Multan,0
15489,611,149,27.53,2026-01-04 13:47:00,Rawalpindi,0
18010,710,9,91.55,2026-01-04 13:48:00,Karachi,0
11828,465,109,45.22,2026-01-04 13:52:00,Multan,0
1653,66,19,56.74,2026-01-04 13:55:00,Multan,0
7579,298,147,12.66,2026-01-04 13:55:00,Rawalpindi,0
7044,278,19,39.61,2026-01-04 13:58:00,Rawalpindi,0
11206,441,54,14.63,2026-01-04 13:59:00,Rawalpindi,0
16073,633,44,28.85,2026-01-04 14:04:00,Lahore,0
4978,198,95,70.83,2026-01-04 14:11:00,Islamabad,0
11721,461,139,47.61,2026-01-04 14:13:00,Faisalabad,0
11801,464,87,22.33,2026-01-04 14:13:00,Multan,0
11460,451,121,22.33,2026-01-04 14:20:00,Lahore,0
18374,725,86,64.97,2026-01-04 14:22:00,Multan,0
17381,685,119,35.49,2026-01-04 14:24:00,Lahore,0
3643,146,118,44.19,2026-01-04 14:25:00,Islamabad,0
12043,473,26,21.52,2026-01-04 14:36:00,Faisalabad,0
5364,213,90,37.55,2026-01-04 14:37:00,Islamabad,0
14951,590,32,39.0,2026-01-04 14:43:00,Islamabad,0
17524,691,66,31.12,2026-01-04 14:47:00,Karachi,0
2756,108,62,28.73,2026-01-04 14:48:00,Multan,0
11955,469,1,23.0,2026-01-04 14:50:00,Karachi,0
9414,371,27,30.71,2026-01-04 14:56:00,Lahore,0
15740,621,110,70.54,2026-01-04 15:00:00,Multan,0
10667,420,74,5.93,2026-01-04 15:02:00,Rawalpindi,0
6451,256,87,98.38,2026-01-04 15:07:00,Rawalpindi,0
16009,631,21,26.71,2026-01-04 15:09:00,Lahore,0
7705,303,16,49.55,2026-01-04 15:10:00,Faisalabad,0
19289,762,43,51.04,2026-01-04 15:11:00,Multan,0
4836,192,52,16.43,2026-01-04 15:29:00,Rawalpindi,0
9051,357,108,15.05,2026-01-04 15:31:00,Karachi,0
12256,482,38,100.31,2026-01-04 15:32:00,Rawalpindi,0
14760,583,55,17.06,2026-01-04 15:35:00,Karachi,0
13010,512,11,16.95,2026-01-04 15:38:00,Faisalabad,0
16564,653,44,32.86,2026-01-04 15:41:00,Lahore,0
11233,442,127,14.28,2026-01-04 15:42:00,Rawalpindi,0
18125,714,140,43.96,2026-01-04 15:44:00,Lahore,0
16715,659,135,40.31,2026-01-04 15:47:00,Rawalpindi,0
18874,745,144,69.6,2026-01-04 15:48:00,Lahore,0
14340,565,16,152.86,2026-01-04 15:51:00,Faisalabad,0
11510,453,140,15.97,2026-01-04 15:51:00,Karachi,0
16721,659,42,20.03,2026-01-04 15:51:00,Rawalpindi,0
15008,592,10,14.25,2026-01-04 15:57:00,Islamabad,0
